Cm,Ch,Bm,Bh,T,sR,sG,sB
0.614125,0.554607,0.0277778,0,0.05,87.639,24.617,18.524
0.614125,0.554607,0.0277778,0.166667,0.25,49.092,29.296,18.719
0.614125,0.554607,0.0277778,0.166667,0.17,53.612,28.886,18.537
0.614125,0.554607,0.0277778,0.166667,0.21,50.276,29.006,18.687
0.614125,0.554607,0.0277778,0,0.01,119.346,21.254,17.684
0.614125,0.554607,0.0277778,0.166667,0.13,57.979,28.521,18.527
0.614125,0.554607,0.0277778,0,0.17,56.707,28.403,18.446
0.614125,0.554607,0.0277778,0,0.13,62.608,27.734,18.527
0.614125,0.554607,0.0277778,0.333333,0.13,55.028,28.866,18.607
0.614125,0.554607,0.0277778,0,0.21,52.779,28.708,18.617
0.614125,0.554607,0.0277778,0.333333,0.21,49.739,29.193,18.682
0.614125,0.554607,0.0277778,0,0.25,50.379,29.145,18.683
0.614125,0.554607,0.0277778,0.333333,0.09,60.933,28.03,18.676
0.614125,0.554607,0.0277778,0,0.09,71.656,26.656,18.886
0.614125,0.554607,0.0277778,0.333333,0.17,51.455,29.059,18.603
0.614125,0.554607,0.0277778,0.333333,0.05,70.992,27.229,18.606
0.614125,0.554607,0.0277778,0.333333,0.01,93.693,26.745,20.464
0.614125,0.554607,0.0277778,0.5,0.21,48.777,29.238,18.709
0.614125,0.554607,0.0277778,0.5,0.17,50.566,29.189,18.627
0.614125,0.554607,0.0277778,0.5,0.25,47.914,29.446,18.739
0.614125,0.554607,0.0277778,0.166667,0.09,64.861,27.705,18.428
0.614125,0.554607,0.0277778,0.5,0.05,66.41,27.973,19.022
0.614125,0.554607,0.0277778,0.333333,0.25,48.221,29.464,18.73
0.614125,0.554607,0.0277778,0.166667,0.05,77.386,26.601,18.175
0.614125,0.554607,0.0277778,0.5,0.13,53.132,29.002,18.653
0.614125,0.554607,0.0277778,0.166667,0.01,103.679,24.965,19.161
0.614125,0.554607,0.0277778,0.5,0.09,57.949,28.65,18.769
0.614125,0.554607,0.0277778,0.666667,0.21,47.977,29.416,18.719
0.614125,0.554607,0.0277778,0.666667,0.17,49.608,29.358,18.651
0.614125,0.554607,0.0277778,0.666667,0.25,47.619,29.462,18.781
0.614125,0.554607,0.0277778,0.5,0.01,85.943,27.806,21.46
0.614125,0.554607,0.0277778,0.833333,0.09,54.317,28.985,18.873
0.614125,0.554607,0.0277778,0.833333,0.21,47.904,29.414,18.748
0.614125,0.554607,0.0277778,0.833333,0.05,60.092,28.648,19.398
0.614125,0.554607,0.0277778,1,0.25,47.102,29.533,18.822
0.614125,0.554607,0.0277778,0.666667,0.05,62.869,28.335,19.097
0.614125,0.554607,0.0277778,1,0.21,47.666,29.502,18.793
0.614125,0.554607,0.0277778,1,0.17,48.81,29.45,18.696
0.614125,0.554607,0.0277778,0.833333,0.01,75.418,28.797,24.03
0.614125,0.554607,0.0277778,1,0.09,53.276,29.324,19.002
0.614125,0.554607,0.0277778,0.666667,0.13,51.571,29.164,18.718
0.614125,0.554607,0.0277778,0.666667,0.09,56.113,28.647,18.83
0.614125,0.554607,0.0277778,0.833333,0.25,47.264,29.479,18.824
0.614125,0.554607,0.0277778,0.666667,0.01,80.339,28.166,22.392
0.614125,0.554607,0.0277778,1,0.01,71.314,29.296,26.234
0.614125,0.554607,0.0277778,0.833333,0.17,49.212,29.404,18.662
0.614125,0.554607,0.0277778,0.833333,0.13,50.698,29.294,18.687
0.614125,0.554607,0.0277778,1,0.13,50.02,29.426,18.614
0.614125,0.554607,0.111111,0,0.17,52.981,27.658,18.316
0.614125,0.554607,0.111111,0,0.09,68.059,26.066,18.097
0.614125,0.554607,0.0277778,1,0.05,58.988,28.972,19.718
0.614125,0.554607,0.111111,0,0.05,84.343,23.93,17.368
0.614125,0.554607,0.111111,0,0.01,117.934,20.433,17.649
0.614125,0.554607,0.111111,0.166667,0.21,47.556,28.136,18.46
0.614125,0.554607,0.111111,0.166667,0.17,50.141,27.961,18.362
0.614125,0.554607,0.111111,0,0.13,58.369,27.166,18.216
0.614125,0.554607,0.111111,0,0.21,49.691,27.877,18.407
0.614125,0.554607,0.111111,0.166667,0.13,54.111,27.771,18.308
0.614125,0.554607,0.111111,0,0.25,47.41,28.179,18.471
0.614125,0.554607,0.111111,0.333333,0.25,45.804,28.412,18.501
0.614125,0.554607,0.111111,0.333333,0.21,46.879,28.227,18.473
0.614125,0.554607,0.111111,0.333333,0.13,51.726,28.043,18.366
0.614125,0.554607,0.111111,0.5,0.25,45.074,28.461,18.52
0.614125,0.554607,0.111111,0.333333,0.09,57.957,27.496,18.334
0.614125,0.554607,0.111111,0.166667,0.25,46.363,28.345,18.49
0.614125,0.554607,0.111111,0.333333,0.05,68.135,26.572,18.252
0.614125,0.554607,0.111111,0.166667,0.09,61.583,27.005,18.24
0.614125,0.554607,0.111111,0.333333,0.01,92.189,26.369,20.288
0.614125,0.554607,0.111111,0.5,0.05,63.65,27.071,18.583
0.614125,0.554607,0.111111,0.166667,0.05,74.294,25.682,17.875
0.614125,0.554607,0.111111,0.333333,0.17,48.357,28.075,18.421
0.614125,0.554607,0.111111,0.5,0.01,84.366,27.309,21.28
0.614125,0.554607,0.111111,0.666667,0.17,46.587,28.306,18.481
0.614125,0.554607,0.111111,0.666667,0.13,49.042,28.247,18.432
0.614125,0.554607,0.111111,0.166667,0.01,102.188,24.518,19.044
0.614125,0.554607,0.111111,0.5,0.21,46.215,28.284,18.486
0.614125,0.554607,0.111111,0.666667,0.25,44.931,28.514,18.528
0.614125,0.554607,0.111111,0.5,0.17,47.561,28.187,18.431
0.614125,0.554607,0.111111,0.5,0.09,54.913,27.85,18.583
0.614125,0.554607,0.111111,0.5,0.13,50.096,28.173,18.44
0.614125,0.554607,0.111111,0.833333,0.21,45.492,28.459,18.514
0.614125,0.554607,0.111111,0.666667,0.21,45.542,28.403,18.475
0.614125,0.554607,0.111111,0.833333,0.09,51.639,28.039,18.612
0.614125,0.554607,0.111111,0.833333,0.05,58.218,27.746,19.183
0.614125,0.554607,0.111111,0.833333,0.01,74.377,28.1,23.804
0.614125,0.554607,0.111111,0.666667,0.09,53.022,27.9,18.592
0.614125,0.554607,0.111111,0.666667,0.01,78.798,27.734,22.462
0.614125,0.554607,0.111111,1,0.25,44.707,28.528,18.594
0.614125,0.554607,0.111111,0.833333,0.17,46.002,28.334,18.499
0.614125,0.554607,0.111111,1,0.17,45.914,28.406,18.484
0.614125,0.554607,0.111111,0.833333,0.25,44.857,28.53,18.576
0.614125,0.554607,0.111111,1,0.05,55.993,28.049,19.23
0.614125,0.554607,0.111111,1,0.13,47.499,28.432,18.423
0.614125,0.554607,0.111111,1,0.09,50.659,28.174,18.553
0.614125,0.554607,0.111111,0.666667,0.05,60.483,27.564,18.593
0.614125,0.554607,0.111111,0.833333,0.13,47.964,28.315,18.525
0.614125,0.554607,0.111111,1,0.01,70.628,28.541,25.744
0.614125,0.554607,0.25,0,0.25,43.154,26.55,18.149
0.614125,0.554607,0.25,0,0.21,44.389,26.371,18.117
0.614125,0.554607,0.25,0,0.09,62.338,25,17.73
0.614125,0.554607,0.111111,1,0.21,45.216,28.419,18.564
0.614125,0.554607,0.25,0.166667,0.13,49.34,26.388,17.972
0.614125,0.554607,0.25,0,0.05,79.187,22.735,17.292
0.614125,0.554607,0.25,0,0.17,47.421,26.139,17.953
0.614125,0.554607,0.25,0.333333,0.17,44.79,27.174,17.901
0.614125,0.554607,0.25,0,0.13,52.78,25.991,17.83
0.614125,0.554607,0.25,0.166667,0.25,43.13,26.597,18.142
0.614125,0.554607,0.25,0.166667,0.17,45.358,26.371,18.017
0.614125,0.554607,0.25,0.333333,0.13,47.535,27.075,17.904
0.614125,0.554607,0.25,0.166667,0.01,99.646,23.638,18.628
0.614125,0.554607,0.25,0.333333,0.09,53.073,26.449,18.062
0.614125,0.554607,0.25,0.166667,0.21,43.838,26.546,18.107
0.614125,0.554607,0.25,0.5,0.25,42.536,27.508,17.761
0.614125,0.554607,0.25,0.5,0.21,42.768,27.427,17.791
0.614125,0.554607,0.25,0.166667,0.09,55.974,25.834,17.94
0.614125,0.554607,0.25,0.5,0.17,43.786,27.378,17.825
0.614125,0.554607,0.25,0.333333,0.01,89.24,25.512,19.844
0.614125,0.554607,0.25,0.333333,0.25,42.451,27.523,17.763
0.614125,0.554607,0.25,0.5,0.09,50.438,26.961,17.896
0.614125,0.554607,0.25,0,0.01,114.868,19.718,17.106
0.614125,0.554607,0.25,0.166667,0.05,69.7,24.352,17.834
0.614125,0.554607,0.25,0.666667,0.09,49.025,27.176,17.963
0.614125,0.554607,0.25,0.333333,0.21,43.266,27.451,17.773
0.614125,0.554607,0.25,0.666667,0.13,45.342,27.428,17.905
0.614125,0.554607,0.25,0.666667,0.17,43.67,27.482,17.797
0.614125,0.554607,0.25,0.333333,0.05,63.395,25.558,17.896
0.614125,0.554607,0.25,0.5,0.01,82.132,26.971,21.216
0.614125,0.554607,0.25,0.666667,0.21,42.888,27.468,17.784
0.614125,0.554607,0.25,0.5,0.13,46.209,27.273,17.865
0.614125,0.554607,0.25,0.666667,0.05,56.455,26.855,18.67
0.614125,0.554607,0.25,0.666667,0.25,42.38,27.542,17.761
0.614125,0.554607,0.25,0.5,0.05,59.395,26.623,18.59
0.614125,0.554607,0.25,0.833333,0.05,54.325,27.018,18.733
0.614125,0.554607,0.25,0.833333,0.13,44.687,27.448,17.988
0.614125,0.554607,0.25,1,0.21,42.45,27.532,17.792
0.614125,0.554607,0.25,0.833333,0.01,72.304,28.082,23.042
0.614125,0.554607,0.25,1,0.17,42.775,27.574,17.788
0.614125,0.554607,0.25,1,0.09,46.972,27.56,18.068
0.614125,0.554607,0.25,0.833333,0.25,42.248,27.547,17.764
0.614125,0.554607,0.25,1,0.05,52.928,27.276,18.773
0.614125,0.554607,0.25,0.666667,0.01,76.425,27.581,22.178
0.614125,0.554607,0.25,0.833333,0.21,42.521,27.495,17.794
0.614125,0.554607,0.25,0.833333,0.09,47.836,27.39,17.978
0.614125,0.554607,0.25,0.833333,0.17,43.236,27.526,17.782
0.614125,0.554607,0.444444,0,0.25,39.434,25.108,17.206
0.614125,0.554607,0.25,1,0.25,42.022,27.592,17.766
0.614125,0.554607,0.25,1,0.01,68.55,28.512,25.579
0.614125,0.554607,0.444444,0,0.13,47.293,24.6,17.17
0.614125,0.554607,0.444444,0.166667,0.21,39.539,25.061,17.25
0.614125,0.554607,0.444444,0.166667,0.17,41.527,25.024,17.211
0.614125,0.554607,0.25,1,0.13,44.462,27.505,18.048
0.614125,0.554607,0.444444,0,0.05,72.437,21.843,17.287
0.614125,0.554607,0.444444,0,0.21,40.492,25.001,17.226
0.614125,0.554607,0.444444,0,0.17,42.777,24.922,17.175
0.614125,0.554607,0.444444,0.166667,0.09,50.903,24.381,17.299
0.614125,0.554607,0.444444,0,0.01,111.068,19.219,17.23
0.614125,0.554607,0.444444,0.166667,0.05,63.73,23.312,17.4
0.614125,0.554607,0.444444,0.333333,0.25,38.647,25.122,17.233
0.614125,0.554607,0.444444,0.333333,0.17,40.41,25.1,17.238
0.614125,0.554607,0.444444,0.333333,0.21,39.018,25.115,17.259
0.614125,0.554607,0.444444,0.166667,0.13,44.842,24.736,17.298
0.614125,0.554607,0.444444,0.333333,0.13,42.771,24.987,17.339
0.614125,0.554607,0.444444,0.166667,0.25,39.02,25.141,17.215
0.614125,0.554607,0.444444,0,0.09,55.972,23.671,17.049
0.614125,0.554607,0.444444,0.5,0.13,41.827,25.127,17.39
0.614125,0.554607,0.444444,0.666667,0.13,40.844,25.191,17.401
0.614125,0.554607,0.444444,0.666667,0.25,38.538,25.136,17.234
0.614125,0.554607,0.444444,0.5,0.05,54.754,24.614,17.901
0.614125,0.554607,0.444444,0.666667,0.21,38.993,25.113,17.262
0.614125,0.554607,0.444444,0.5,0.25,38.478,25.136,17.237
0.614125,0.554607,0.444444,0.666667,0.17,39.62,25.13,17.262
0.614125,0.554607,0.444444,0.333333,0.09,47.835,24.834,17.361
0.614125,0.554607,0.444444,0.5,0.17,39.861,25.162,17.26
0.614125,0.554607,0.444444,0.5,0.01,79.226,25.502,20.6
0.614125,0.554607,0.444444,0.666667,0.05,52.319,24.775,18.113
0.614125,0.554607,0.444444,0.5,0.21,39.071,25.112,17.258
0.614125,0.554607,0.444444,0.833333,0.21,38.701,25.151,17.266
0.614125,0.554607,0.444444,0.833333,0.25,38.529,25.139,17.234
0.614125,0.554607,0.444444,0.333333,0.05,58.248,23.953,17.704
0.614125,0.554607,0.444444,0.833333,0.17,39.46,25.193,17.286
0.614125,0.554607,0.444444,0.166667,0.01,96.601,22.634,18.58
0.614125,0.554607,0.444444,0.5,0.09,45.878,25.164,17.477
0.614125,0.554607,0.444444,0.833333,0.05,49.829,25.087,18.173
0.614125,0.554607,0.444444,0.666667,0.09,44.731,25.17,17.565
0.614125,0.554607,0.444444,1,0.17,38.808,25.125,17.3
0.614125,0.554607,0.444444,0.333333,0.01,86.452,24.387,19.612
0.614125,0.554607,0.444444,0.833333,0.13,40.837,25.331,17.399
0.614125,0.554607,0.444444,1,0.09,42.79,25.4,17.605
0.614125,0.554607,0.444444,0.833333,0.09,43.597,25.311,17.575
0.614125,0.554607,0.444444,1,0.05,48.736,25.195,18.406
0.614125,0.554607,0.444444,1,0.25,38.371,25.134,17.24
0.614125,0.554607,0.444444,0.666667,0.01,74.004,26.332,21.43
0.614125,0.554607,0.444444,1,0.13,40.305,25.397,17.377
0.614125,0.554607,0.444444,1,0.21,38.822,25.135,17.263
0.614125,0.554607,0.444444,1,0.01,65.697,27.17,24.793
0.614125,0.554607,0.694444,0,0.25,34.526,22.388,16.799
0.614125,0.554607,0.694444,0,0.17,36.79,22.444,16.745
0.614125,0.554607,0.694444,0.166667,0.25,34.455,22.369,16.804
0.614125,0.554607,0.694444,0,0.13,40.333,22.349,16.779
0.614125,0.554607,0.694444,0.166667,0.21,34.747,22.459,16.796
0.614125,0.554607,0.694444,0.166667,0.13,38.477,22.521,16.86
0.614125,0.554607,0.694444,0,0.09,48.645,21.595,16.749
0.614125,0.554607,0.444444,0.833333,0.01,69.671,26.769,22.484
0.614125,0.554607,0.694444,0,0.21,35.459,22.396,16.777
0.614125,0.554607,0.694444,0,0.05,65.009,19.706,16.697
0.614125,0.554607,0.694444,0.166667,0.09,44.536,22.215,16.882
0.614125,0.554607,0.694444,0.333333,0.25,34.471,22.374,16.804
0.614125,0.554607,0.694444,0.333333,0.17,35.33,22.595,16.792
0.614125,0.554607,0.694444,0.166667,0.17,35.815,22.479,16.775
0.614125,0.554607,0.694444,0,0.01,107.271,18.186,16.446
0.614125,0.554607,0.694444,0.5,0.17,35.024,22.604,16.803
0.614125,0.554607,0.694444,0.333333,0.13,37.292,22.683,16.906
0.614125,0.554607,0.694444,0.333333,0.05,52.169,21.758,17.14
0.614125,0.554607,0.694444,0.333333,0.21,34.573,22.47,16.812
0.614125,0.554607,0.694444,0.5,0.09,40.387,22.7,17.002
0.614125,0.554607,0.694444,0.5,0.25,34.232,22.405,16.807
0.614125,0.554607,0.694444,0.5,0.21,34.259,22.502,16.819
0.614125,0.554607,0.694444,0.666667,0.25,34.17,22.414,16.809
0.614125,0.554607,0.694444,0.666667,0.17,34.866,22.628,16.832
0.614125,0.554607,0.694444,0.666667,0.21,34.518,22.493,16.823
0.614125,0.554607,0.694444,0.5,0.13,36.102,22.799,16.932
0.614125,0.554607,0.694444,0.666667,0.13,36.198,22.858,16.9
0.614125,0.554607,0.694444,0.333333,0.09,41.857,22.559,16.944
0.614125,0.554607,0.694444,0.666667,0.09,39.253,22.93,17.036
0.614125,0.554607,0.694444,0.166667,0.05,56.754,21.248,16.846
0.614125,0.554607,0.694444,0.833333,0.25,34.109,22.424,16.809
0.614125,0.554607,0.694444,0.833333,0.21,34.423,22.503,16.824
0.614125,0.554607,0.694444,0.833333,0.09,38.215,23.029,16.968
0.614125,0.554607,0.694444,0.5,0.05,48.766,22.14,17.472
0.614125,0.554607,0.694444,0.166667,0.01,92.497,21.419,17.767
0.614125,0.554607,0.694444,0.833333,0.05,44.766,22.581,17.459
0.614125,0.554607,0.694444,1,0.25,34.07,22.53,16.794
0.614125,0.554607,0.694444,0.333333,0.01,82.904,23.155,18.734
0.614125,0.554607,0.694444,0.833333,0.17,34.699,22.633,16.825
0.614125,0.554607,0.694444,1,0.17,34.379,22.621,16.852
0.614125,0.554607,0.694444,1,0.13,35.623,22.766,16.895
0.614125,0.554607,0.694444,0.833333,0.01,66.242,25.173,21.645
0.614125,0.554607,0.694444,1,0.05,43.39,22.685,17.705
0.614125,0.554607,0.694444,0.666667,0.05,46.356,22.495,17.633
0.614125,0.554607,0.694444,0.833333,0.13,35.934,22.884,16.871
0.614125,0.554607,1,0,0.25,29.634,20.673,16.606
0.614125,0.554607,0.694444,0.5,0.01,75.545,24.133,19.374
0.614125,0.554607,1,0,0.21,30.337,20.644,16.589
0.614125,0.554607,0.694444,1,0.21,34.429,22.579,16.808
0.614125,0.554607,1,0,0.17,31.229,20.515,16.435
0.614125,0.554607,0.694444,0.666667,0.01,70.883,24.642,20.46
0.614125,0.554607,0.694444,1,0.01,63.068,25.293,23.433
0.614125,0.554607,1,0.166667,0.21,29.825,20.665,16.643
0.614125,0.554607,1,0.166667,0.25,29.351,20.685,16.654
0.614125,0.554607,1,0.166667,0.13,32.924,20.279,16.531
0.614125,0.554607,0.694444,1,0.09,37.951,22.988,17.128
0.614125,0.554607,1,0,0.05,57.526,18.419,15.574
0.614125,0.554607,1,0,0.13,34.378,20.195,16.345
0.614125,0.554607,1,0.166667,0.17,30.771,20.582,16.599
0.614125,0.554607,1,0.166667,0.05,50.686,19.216,16.079
0.614125,0.554607,1,0.333333,0.17,30.69,20.669,16.598
0.614125,0.554607,1,0,0.09,41.136,19.879,15.872
0.614125,0.554607,1,0.166667,0.09,38.106,20.25,16.188
0.614125,0.554607,1,0.333333,0.13,32.444,20.452,16.528
0.614125,0.554607,1,0.5,0.25,29.433,20.698,16.648
0.614125,0.554607,1,0.333333,0.21,29.796,20.686,16.641
0.614125,0.554607,1,0.5,0.13,31.805,20.524,16.526
0.614125,0.554607,1,0.5,0.09,34.873,20.363,16.23
0.614125,0.554607,1,0.333333,0.25,29.222,20.692,16.656
0.614125,0.554607,1,0.666667,0.21,29.697,20.665,16.644
0.614125,0.554607,1,0.666667,0.13,31.472,20.558,16.554
0.614125,0.554607,1,0.5,0.21,29.681,20.663,16.644
0.614125,0.554607,1,0.666667,0.25,29.354,20.707,16.649
0.614125,0.554607,1,0.5,0.05,43.726,20.068,16.363
0.614125,0.554607,1,0.5,0.17,30.58,20.719,16.597
0.614125,0.554607,1,0.666667,0.17,30.251,20.75,16.609
0.614125,0.554607,1,0.666667,0.05,41.42,20.391,16.338
0.614125,0.554607,1,0.333333,0.01,80.17,21.486,17.454
0.614125,0.554607,1,0.833333,0.13,31.173,20.672,16.568
0.614125,0.554607,1,0.333333,0.09,36.213,20.453,16.281
0.614125,0.554607,1,0.5,0.01,72.902,22.474,18.438
0.614125,0.554607,1,0.333333,0.05,46.764,19.802,16.087
0.614125,0.554607,1,0.666667,0.09,33.992,20.442,16.297
0.614125,0.554607,1,0.833333,0.25,29.429,20.715,16.646
0.614125,0.554607,1,0,0.01,103.702,15.707,15.316
0.614125,0.554607,1,0.833333,0.05,40.133,20.551,16.505
0.614125,0.554607,1,0.166667,0.01,89.395,19.509,16.583
0.614125,0.554607,1,0.833333,0.21,29.633,20.73,16.637
0.614125,0.554607,1,1,0.13,30.959,20.668,16.54
0.614125,0.554607,1,0.833333,0.17,30.14,20.779,16.611
0.614125,0.554607,1,1,0.17,29.95,20.793,16.604
0.614125,0.554607,1,1,0.25,29.408,20.719,16.646
0.614125,0.554607,1,0.833333,0.01,63.67,23.555,20.945
0.614125,0.554607,1,0.833333,0.09,33.292,20.384,16.389
0.614125,0.554607,1,1,0.21,29.743,20.746,16.631
0.614125,0.554607,1,0.666667,0.01,68.172,22.972,19.372
0.614125,0.554607,1,1,0.01,60.354,23.791,22.866
0.614125,0.554607,1,1,0.09,32.751,20.477,16.298
0.614125,0.554607,1,1,0.05,39.018,20.589,16.644
0.614125,1,0,0,0.25,51.228,31.255,19.003
0.614125,1,0,0,0.21,52.597,31.038,18.99
0.614125,1,0,0,0.09,66.537,28.713,18.809
0.614125,1,0,0,0.13,59.81,29.765,18.949
0.614125,1,0,0.166667,0.25,50.275,31.394,19.021
0.614125,1,0,0.166667,0.17,52.416,30.327,19.124
0.614125,1,0,0,0.01,103.836,18.644,17.082
0.614125,1,0,0.166667,0.13,54.882,30.158,19.116
0.614125,1,0,0.166667,0.09,59.831,29.696,18.953
0.614125,1,0,0.333333,0.17,50.655,30.586,19.127
0.614125,1,0,0.333333,0.09,56.721,29.951,18.994
0.614125,1,0,0.5,0.13,51.908,30.448,19.145
0.614125,1,0,0.5,0.09,54.396,30.229,19.111
0.614125,1,0,0.5,0.17,49.897,30.681,19.163
0.614125,1,0,0,0.17,55.323,30.053,19.007
0.614125,1,0,0.5,0.01,70.481,25.007,20.067
0.614125,1,0,0,0.05,78.976,26.402,18.571
0.614125,1,0,0.333333,0.21,49.915,31.294,19.031
0.614125,1,0,0.333333,0.25,49.788,31.446,19.024
0.614125,1,0,0.166667,0.21,50.883,31.188,19.028
0.614125,1,0,0.166667,0.05,68.011,28.367,19.15
0.614125,1,0,0.333333,0.05,62.428,28.928,19.293
0.614125,1,0,0.333333,0.13,52.979,30.312,19.117
0.614125,1,0,0.666667,0.05,56.168,29.466,19.792
0.614125,1,0,0.166667,0.01,86.976,22.488,18.286
0.614125,1,0,0.5,0.05,58.825,28.966,19.498
0.614125,1,0,0.333333,0.01,76.69,24.117,19.316
0.614125,1,0,0.5,0.21,49.774,31.265,19.041
0.614125,1,0,0.666667,0.21,49.285,31.284,19.039
0.614125,1,0,0.666667,0.17,49.633,30.782,19.169
0.614125,1,0,0.5,0.25,49.442,31.472,19.034
0.614125,1,0,0.666667,0.25,49.002,31.433,19.06
0.614125,1,0,0.833333,0.21,49.05,31.29,19.074
0.614125,1,0,0.833333,0.17,49.445,30.801,19.181
0.614125,1,0,0.833333,0.01,61.46,25.961,21.806
0.614125,1,0,0.666667,0.13,50.624,30.471,19.24
0.614125,1,0,0.833333,0.13,50.387,30.523,19.367
0.614125,1,0,0.833333,0.05,54.266,29.616,19.955
0.614125,1,0,0.666667,0.09,52.618,30.312,19.404
0.614125,1,0,0.833333,0.09,51.594,30.419,19.361
0.614125,1,0,0.666667,0.01,65.224,25.58,20.97
0.614125,1,0,0.833333,0.25,48.913,31.422,19.068
0.614125,1,0,1,0.05,53.061,29.855,20.072
0.614125,1,0,1,0.13,50.086,30.638,19.333
0.614125,1,0,1,0.09,51.086,30.613,19.486
0.614125,1,0,1,0.01,58.874,26.256,23.007
0.614125,1,0,1,0.21,48.9,31.215,19.112
0.614125,1,0,1,0.25,48.641,31.325,19.099
0.614125,1,0,1,0.17,49.133,30.838,19.19
0.614125,1,0.0277778,0,0.25,50.178,30.699,18.883
0.614125,1,0.0277778,0.166667,0.21,49.436,30.751,18.892
0.614125,1,0.0277778,0.166667,0.17,50.637,30.035,19.005
0.614125,1,0.0277778,0.333333,0.25,48.456,30.916,18.907
0.614125,1,0.0277778,0.333333,0.21,48.658,30.798,18.899
0.614125,1,0.0277778,0,0.21,51.435,30.559,18.847
0.614125,1,0.0277778,0.333333,0.13,51.774,30.045,18.903
0.614125,1,0.0277778,0.333333,0.01,76.236,23.723,19.213
0.614125,1,0.0277778,0.5,0.13,50.316,30.081,18.969
0.614125,1,0.0277778,0,0.17,54.223,29.746,18.845
0.614125,1,0.0277778,0.333333,0.09,55.601,29.653,18.887
0.614125,1,0.0277778,0.5,0.25,48.292,30.911,18.915
0.614125,1,0.0277778,0.5,0.05,58.294,28.588,19.343
0.614125,1,0.0277778,0.5,0.21,48.59,30.817,18.898
0.614125,1,0.0277778,0.333333,0.05,61.541,28.498,19.234
0.614125,1,0.0277778,0,0.13,58.608,29.386,18.826
0.614125,1,0.0277778,0.5,0.17,48.561,30.282,19.038
0.614125,1,0.0277778,0.166667,0.25,48.722,30.884,18.903
0.614125,1,0.0277778,0,0.09,65.347,28.439,18.703
0.614125,1,0.0277778,0.166667,0.09,58.693,29.416,18.877
0.614125,1,0.0277778,0.333333,0.17,49.514,30.177,18.992
0.614125,1,0.0277778,0.666667,0.05,55.316,29.046,19.676
0.614125,1,0.0277778,0,0.01,103.22,18.346,17.065
0.614125,1,0.0277778,0.166667,0.05,67.028,27.957,19.087
0.614125,1,0.0277778,0.166667,0.13,53.905,29.857,18.94
0.614125,1,0.0277778,0,0.05,77.751,26.1,18.534
0.614125,1,0.0277778,0.666667,0.01,64.877,25.401,20.835
0.614125,1,0.0277778,0.5,0.09,53.195,29.94,18.957
0.614125,1,0.0277778,0.166667,0.01,86.642,22.168,18.195
0.614125,1,0.0277778,0.5,0.01,69.988,24.779,19.973
0.614125,1,0.0277778,0.666667,0.17,49.131,30.472,18.99
0.614125,1,0.0277778,0.666667,0.21,48.33,30.817,18.912
0.614125,1,0.0277778,0.666667,0.25,47.578,31.003,18.987
0.614125,1,0.0277778,0.666667,0.09,51.957,29.804,19.292
0.614125,1,0.0277778,0.666667,0.13,50.054,29.978,19.061
0.614125,1,0.0277778,0.833333,0.21,47.762,31.148,20.11
0.614125,1,0.0277778,0.833333,0.17,48.102,31.106,20.084
0.614125,1,0.0277778,0.833333,0.05,53.477,29.355,20.208
0.614125,1,0.0277778,0.833333,0.13,49.266,30.599,20.125
0.614125,1,0.0277778,0.833333,0.01,61.79,26.368,21.698
0.614125,1,0.0277778,1,0.17,48.102,31.118,20.158
0.614125,1,0.0277778,1,0.25,46.85,31.065,20.17
0.614125,1,0.0277778,1,0.13,48.469,30.654,20.161
0.614125,1,0.0277778,1,0.09,49.758,30.548,20.304
0.614125,1,0.0277778,1,0.05,51.958,29.501,20.141
0.614125,1,0.0277778,1,0.01,58.765,26.759,22.672
0.614125,1,0.0277778,0.833333,0.25,47.748,31.005,20.151
0.614125,1,0.0277778,1,0.21,47.117,31.16,20.134
0.614125,1,0.111111,0,0.17,51.173,29.428,19.769
0.614125,1,0.0277778,0.833333,0.09,50.605,30.526,20.279
0.614125,1,0.111111,0.166667,0.09,55.855,28.726,19.817
0.614125,1,0.111111,0.166667,0.25,45.804,29.846,19.973
0.614125,1,0.111111,0,0.25,47.227,29.698,19.941
0.614125,1,0.111111,0,0.21,49.018,29.711,19.841
0.614125,1,0.111111,0.166667,0.13,51.399,29.492,19.785
0.614125,1,0.111111,0,0.13,55.207,29.04,19.706
0.614125,1,0.111111,0.333333,0.25,45.421,29.953,19.97
0.614125,1,0.111111,0.333333,0.05,59.117,27.402,19.278
0.614125,1,0.111111,0.333333,0.21,46.379,29.977,19.897
0.614125,1,0.111111,0.333333,0.17,47.658,29.826,19.851
0.614125,1,0.111111,0.5,0.25,45.116,29.969,19.979
0.614125,1,0.111111,0.5,0.21,45.784,30.024,19.912
0.614125,1,0.111111,0.333333,0.01,75.443,24.031,19.068
0.614125,1,0.111111,0,0.09,62.23,27.909,19.537
0.614125,1,0.111111,0.5,0.17,47.121,29.866,19.857
0.614125,1,0.111111,0.166667,0.21,47.485,29.897,19.874
0.614125,1,0.111111,0.5,0.13,48.347,29.735,19.829
0.614125,1,0.111111,0.166667,0.17,48.777,29.684,19.799
0.614125,1,0.111111,0.5,0.09,50.248,29.377,19.986
0.614125,1,0.111111,0,0.05,75.306,24.929,18.838
0.614125,1,0.111111,0.5,0.05,56.073,27.811,19.368
0.614125,1,0.111111,0.5,0.01,68.587,25.006,19.556
0.614125,1,0.111111,0.166667,0.05,64.73,26.587,19.279
