Cm,Ch,Bm,Bh,T,sR,sG,sB
0.0990062,0.0581572,0.5,0.75,0.25,0.121384,0.112203,0.0861102
0.0990062,0.0522165,0.5,0.75,0.25,0.120688,0.112255,0.0861179
0.0990062,0.064591,0.5,0.75,0.25,0.120177,0.112277,0.0861256
0.0990062,0.222573,0.5,0.75,0.25,0.119491,0.11232,0.0861339
0.0990062,0.23998,0.5,0.75,0.25,0.119554,0.11231,0.0861339
0.0990062,0.0871198,0.5,0.75,0.25,0.120355,0.112257,0.0861244
0.0990062,0.258387,0.5,0.75,0.25,0.119305,0.112332,0.0861363
0.0990062,0.298359,0.5,0.75,0.25,0.119409,0.112312,0.0861367
0.0990062,0.0957984,0.5,0.75,0.25,0.120232,0.112259,0.0861266
0.0990062,0.125752,0.5,0.75,0.25,0.119799,0.112294,0.0861309
0.0990062,0.0790447,0.5,0.75,0.25,0.120246,0.112271,0.0861248
0.109477,0.00132752,0.5,0.75,0.25,0.109065,0.106797,0.0782214
0.109477,0.00172959,0.5,0.75,0.25,0.109441,0.106539,0.0779015
0.0990062,0.175997,0.5,0.75,0.25,0.119243,0.112333,0.0861373
0.109477,0.00221673,0.5,0.75,0.25,0.108511,0.107834,0.0780243
0.109477,0.00280018,0.5,0.75,0.25,0.109251,0.109982,0.0774314
0.0990062,0.206132,0.5,0.75,0.25,0.119833,0.112283,0.0861317
0.0990062,0.277834,0.5,0.75,0.25,0.119382,0.112316,0.0861367
0.109477,0.00349187,0.5,0.75,0.25,0.107688,0.111135,0.0773188
0.109477,0.00430441,0.5,0.75,0.25,0.0628438,0.111827,0.0781209
0.109477,0.001,0.5,0.75,0.25,0.103525,0.107657,0.0780542
0.0990062,0.32,0.5,0.75,0.25,0.113554,0.112578,0.0862221
0.109477,0.00634605,0.5,0.75,0.25,-0.00707461,0.0782085,0.0835754
0.109477,0.00760388,0.5,0.75,0.25,-0.00796088,0.0632136,0.0853946
0.109477,0.0106706,0.5,0.75,0.25,-0.00570603,0.0498655,0.0868548
0.109477,0.014583,0.5,0.75,0.25,-0.000655809,0.0343888,0.0883095
0.109477,0.0169004,0.5,0.75,0.25,-0.000657521,0.0347929,0.0882607
0.109477,0.0223524,0.5,0.75,0.25,0.0149721,0.0111475,0.0887627
0.109477,0.0417114,0.5,0.75,0.25,0.0262446,0.00164469,0.0219674
0.109477,0.0370974,0.5,0.75,0.25,0.023225,0.00111817,0.0154667
0.109477,0.0522165,0.5,0.75,0.25,0.0192711,0.00333886,0.00657524
0.109477,0.0581572,0.5,0.75,0.25,0.0171094,0.00227142,0.00399986
0.109477,0.00525113,0.5,0.75,0.25,-0.00240208,0.0515922,0.0866332
0.109477,0.0871198,0.5,0.75,0.25,0.0123837,0.00255246,0.000127691
0.109477,0.0957984,0.5,0.75,0.25,0.00772981,0.00198694,0.000292766
0.109477,0.00904004,0.5,0.75,0.25,0.0235057,0.00764557,0.0879636
0.109477,0.0125124,0.5,0.75,0.25,0.026865,0.00360452,0.0852323
0.109477,0.0194837,0.5,0.75,0.25,0.0305657,-0.00330454,0.0640464
0.109477,0.0328773,0.5,0.75,0.25,0.0287226,0.00177391,0.0296221
0.109477,0.125752,0.5,0.75,0.25,0.00477115,0.00264366,0.000273284
0.109477,0.115084,0.5,0.75,0.25,0.00812697,0.00266698,0.000201305
0.109477,0.0255268,0.5,0.75,0.25,0.0284891,0.00459939,0.0149331
0.109477,0.0290279,0.5,0.75,0.25,0.0254412,0.00129801,0.0153992
0.109477,0.0467429,0.5,0.75,0.25,0.0202401,0.00371769,0.00375995
0.109477,0.162234,0.5,0.75,0.25,0.0058646,0.00370241,0.000118988
0.109477,0.0715445,0.5,0.75,0.25,0.0145906,0.00348186,-1.83368e-05
0.109477,0.175997,0.5,0.75,0.25,0.00731298,0.00328113,0.000141846
0.109477,0.0790447,0.5,0.75,0.25,0.0138944,0.00328187,2.03072e-05
0.109477,0.064591,0.5,0.75,0.25,0.0179538,0.00431538,0.000266141
0.109477,0.222573,0.5,0.75,0.25,0.00591163,0.00226312,0.000295617
0.109477,0.258387,0.5,0.75,0.25,0.00827073,0.00210058,0.00026757
0.109477,0.277834,0.5,0.75,0.25,0.00647064,0.00254415,0.000248586
0.109477,0.149294,0.5,0.75,0.25,0.00744729,0.00392153,5.97713e-05
0.109477,0.23998,0.5,0.75,0.25,0.00348929,0.00223042,0.000348822
0.109477,0.298359,0.5,0.75,0.25,0.00479573,0.00211407,0.000336429
0.109477,0.32,0.5,0.75,0.25,0.0102839,0.00247323,0.000180255
0.109477,0.137144,0.5,0.75,0.25,0.00609184,0.00320686,0.000176378
0.109477,0.10511,0.5,0.75,0.25,0.0105681,0.00241749,0.000181246
0.120662,0.001,0.5,0.75,0.25,0.0368142,0.00200408,-0.000466098
0.120662,0.00172959,0.5,0.75,0.25,0.0358608,0.00184514,-0.000426941
0.120662,0.00221673,0.5,0.75,0.25,0.0365326,0.00167161,-0.0004189
0.120662,0.00132752,0.5,0.75,0.25,0.0363806,0.00193102,-0.000448193
0.109477,0.206132,0.5,0.75,0.25,0.00349206,0.00257136,0.000307206
0.120662,0.00430441,0.5,0.75,0.25,0.0346589,0.00122919,-0.000325459
0.120662,0.00349187,0.5,0.75,0.25,0.0343103,0.00129649,-0.000326984
0.109477,0.190618,0.5,0.75,0.25,0.00298823,0.00242741,0.0003356
0.120662,0.0106706,0.5,0.75,0.25,0.0298816,0.00123207,-0.000227533
0.120662,0.0125124,0.5,0.75,0.25,0.0294581,0.00210009,-0.000326279
0.120662,0.0223524,0.5,0.75,0.25,0.0268572,0.00242633,-0.000315546
0.120662,0.00280018,0.5,0.75,0.25,0.0358128,0.00156045,-0.000390439
0.120662,0.00525113,0.5,0.75,0.25,0.0327445,0.000746317,-0.000226682
0.120662,0.0290279,0.5,0.75,0.25,0.0207898,0.000290988,7.29151e-05
0.120662,0.0417114,0.5,0.75,0.25,0.0163539,0.00116012,5.48087e-05
0.120662,0.00904004,0.5,0.75,0.25,0.0295842,0.000283178,-0.000104709
0.120662,0.0467429,0.5,0.75,0.25,0.0186347,0.00169024,-5.82701e-05
0.120662,0.0522165,0.5,0.75,0.25,0.0162435,0.00145695,1.96823e-05
0.120662,0.014583,0.5,0.75,0.25,0.0273039,0.000882313,-0.000131954
0.120662,0.064591,0.5,0.75,0.25,0.0118808,0.000847393,0.000183782
0.120662,0.0715445,0.5,0.75,0.25,0.0107055,0.000564212,0.000242906
0.120662,0.0255268,0.5,0.75,0.25,0.0224445,0.00131933,-8.78527e-05
0.120662,0.0790447,0.5,0.75,0.25,0.00888413,0.000496869,0.000288315
0.120662,0.0194837,0.5,0.75,0.25,0.0256606,0.00144159,-0.000168556
0.120662,0.00634605,0.5,0.75,0.25,0.0332281,0.00137388,-0.000313666
0.120662,0.00760388,0.5,0.75,0.25,0.0325536,0.00194363,-0.000370164
0.120662,0.0169004,0.5,0.75,0.25,0.0267419,0.000713796,-0.000100503
0.120662,0.0328773,0.5,0.75,0.25,0.0202391,0.000842676,1.56922e-05
0.120662,0.10511,0.5,0.75,0.25,0.009735,0.00130573,0.000170547
0.120662,0.125752,0.5,0.75,0.25,0.00875659,0.0013766,0.000181542
0.120662,0.115084,0.5,0.75,0.25,0.00584247,0.00113658,0.000270816
0.120662,0.137144,0.5,0.75,0.25,0.00602459,0.00139629,0.000234534
0.120662,0.162234,0.5,0.75,0.25,0.00870846,0.00101009,0.000227761
0.120662,0.175997,0.5,0.75,0.25,0.00441671,0.000818744,0.000338704
0.120662,0.0581572,0.5,0.75,0.25,0.0134795,0.00117644,0.000110449
0.120662,0.0370974,0.5,0.75,0.25,0.018848,0.00101428,2.23204e-05
0.120662,0.206132,0.5,0.75,0.25,0.00705818,0.000503458,0.00032446
0.120662,0.23998,0.5,0.75,0.25,0.00891776,0.000489012,0.000288539
0.120662,0.222573,0.5,0.75,0.25,0.0038118,0.000528071,0.000387262
0.120662,0.0871198,0.5,0.75,0.25,0.00841358,0.000826177,0.000257164
0.120662,0.0957984,0.5,0.75,0.25,0.00746277,0.000681191,0.00029454
0.120662,0.298359,0.5,0.75,0.25,0.00959566,0.000414627,0.000284106
0.120662,0.149294,0.5,0.75,0.25,0.00697662,0.00148731,0.000203771
0.120662,0.32,0.5,0.75,0.25,0.00711206,0.000604008,0.000310826
0.120662,0.190618,0.5,0.75,0.25,0.00379896,0.0005811,0.000380893
0.132584,0.00349187,0.5,0.75,0.25,0.0296816,-0.000120543,-0.000347141
0.132584,0.00172959,0.5,0.75,0.25,0.030983,-4.44772e-05,-0.000383048
0.132584,0.00280018,0.5,0.75,0.25,0.0301692,-0.000100279,-0.000359569
0.132584,0.00525113,0.5,0.75,0.25,0.027888,-0.00035662,-0.000281272
0.120662,0.258387,0.5,0.75,0.25,0.00286732,0.000559845,0.000402452
0.120662,0.277834,0.5,0.75,0.25,0.00466635,0.000310795,0.000397137
0.132584,0.00760388,0.5,0.75,0.25,0.0271907,0.000586447,-0.000384493
0.132584,0.014583,0.5,0.75,0.25,0.0234676,0.000395623,-0.000285358
0.132584,0.0169004,0.5,0.75,0.25,0.0225476,0.000452498,-0.000273866
0.132584,0.0194837,0.5,0.75,0.25,0.0242453,0.00102221,-0.000379638
0.132584,0.00132752,0.5,0.75,0.25,0.0312989,-2.1856e-05,-0.000392282
0.132584,0.0223524,0.5,0.75,0.25,0.0212187,0.000700075,-0.000277911
0.132584,0.001,0.5,0.75,0.25,0.0315605,-2.42259e-06,-0.000400015
0.132584,0.0290279,0.5,0.75,0.25,0.0170004,0.000573452,-0.000176548
0.132584,0.0255268,0.5,0.75,0.25,0.0185062,0.000360194,-0.000180505
0.132584,0.00221673,0.5,0.75,0.25,0.0306079,-7.07297e-05,-0.00037216
0.132584,0.00430441,0.5,0.75,0.25,0.0281808,-0.000302038,-0.00029404
0.132584,0.00634605,0.5,0.75,0.25,0.0272145,-0.000383079,-0.000264302
0.132584,0.0417114,0.5,0.75,0.25,0.0120197,9.07624e-05,-1.53166e-05
0.132584,0.0467429,0.5,0.75,0.25,0.0135435,0.000715867,-0.000124417
0.132584,0.00904004,0.5,0.75,0.25,0.0269274,0.000863585,-0.000413668
0.132584,0.0522165,0.5,0.75,0.25,0.012593,0.000777116,-0.000112716
0.132584,0.0106706,0.5,0.75,0.25,0.0251664,0.000184376,-0.000293291
0.132584,0.0125124,0.5,0.75,0.25,0.0240384,0.000457217,-0.000304455
0.132584,0.0328773,0.5,0.75,0.25,0.0164228,0.000468309,-0.000151865
0.132584,0.0715445,0.5,0.75,0.25,0.00654666,0.000246817,7.62654e-05
0.132584,0.0871198,0.5,0.75,0.25,0.00647258,0.000481147,4.84143e-05
0.132584,0.0370974,0.5,0.75,0.25,0.0131401,9.71943e-05,-3.87643e-05
0.132584,0.115084,0.5,0.75,0.25,0.00728918,0.000678987,7.0293e-06
0.132584,0.10511,0.5,0.75,0.25,0.00503709,0.000688145,5.1714e-05
0.132584,0.125752,0.5,0.75,0.25,0.00481205,0.000637819,6.24598e-05
0.132584,0.137144,0.5,0.75,0.25,0.00503617,0.000622563,5.98072e-05
0.132584,0.175997,0.5,0.75,0.25,0.00479197,0.000501609,7.98124e-05
0.132584,0.064591,0.5,0.75,0.25,0.0088493,0.000475103,9.86577e-07
0.132584,0.190618,0.5,0.75,0.25,0.00509057,0.000229402,0.000107835
0.132584,0.206132,0.5,0.75,0.25,0.00351051,0.000470894,0.000109661
0.132584,0.222573,0.5,0.75,0.25,0.00736482,0.000271413,5.64241e-05
0.132584,0.0581572,0.5,0.75,0.25,0.00882041,0.000249302,2.98348e-05
0.132584,0.32,0.5,0.75,0.25,0.00399219,0.000206044,0.000133058
0.132584,0.298359,0.5,0.75,0.25,0.00681077,0.000133446,8.49486e-05
0.132584,0.258387,0.5,0.75,0.25,0.00474948,0.00013359,0.000126765
0.132584,0.0957984,0.5,0.75,0.25,0.00732215,0.000737414,-8.46233e-07
0.132584,0.0790447,0.5,0.75,0.25,0.00960466,0.000650856,-3.63908e-05
0.132584,0.162234,0.5,0.75,0.25,0.00320695,0.000372066,0.000128209
0.132584,0.149294,0.5,0.75,0.25,0.00807986,0.000577687,3.59232e-06
0.145266,0.00221673,0.5,0.75,0.25,0.0221817,-0.000308569,-0.00035588
0.132584,0.23998,0.5,0.75,0.25,0.00249244,0.000400241,0.000139167
0.145266,0.00280018,0.5,0.75,0.25,0.0220124,-0.000310573,-0.000352195
0.145266,0.00430441,0.5,0.75,0.25,0.022972,0.00040748,-0.000461403
0.132584,0.277834,0.5,0.75,0.25,0.00866826,0.000164818,4.33183e-05
0.145266,0.00132752,0.5,0.75,0.25,0.0229146,-0.000199788,-0.000384345
0.145266,0.00904004,0.5,0.75,0.25,0.0182286,-6.85145e-05,-0.000305697
0.145266,0.001,0.5,0.75,0.25,0.0229073,-0.000246312,-0.000378383
0.145266,0.00172959,0.5,0.75,0.25,0.0223808,-0.000311439,-0.000359561
0.145266,0.0106706,0.5,0.75,0.25,0.0167471,-9.78492e-05,-0.000271975
0.145266,0.0169004,0.5,0.75,0.25,0.0162314,0.00029673,-0.000310896
0.145266,0.014583,0.5,0.75,0.25,0.0170677,0.000342699,-0.000333615
0.145266,0.0194837,0.5,0.75,0.25,0.0149651,0.000305652,-0.000286328
0.145266,0.0223524,0.5,0.75,0.25,0.0150799,0.000275578,-0.000284927
0.145266,0.0255268,0.5,0.75,0.25,0.0150313,0.000552276,-0.000318563
0.145266,0.00760388,0.5,0.75,0.25,0.0202243,0.000167168,-0.000375628
0.145266,0.0328773,0.5,0.75,0.25,0.0107282,0.000301824,-0.000199891
0.145266,0.00525113,0.5,0.75,0.25,0.0203947,-0.000294382,-0.000321397
0.145266,0.0370974,0.5,0.75,0.25,0.0121347,0.000756866,-0.000285372
0.145266,0.0417114,0.5,0.75,0.25,0.0102441,0.000522235,-0.000217665
0.145266,0.00349187,0.5,0.75,0.25,0.0210115,-0.000299119,-0.000333318
0.145266,0.00634605,0.5,0.75,0.25,0.0213012,0.000364231,-0.000422106
0.145266,0.0522165,0.5,0.75,0.25,0.00931343,0.00059539,-0.000207946
0.145266,0.0581572,0.5,0.75,0.25,0.00672095,0.000392462,-0.000129936
0.145266,0.064591,0.5,0.75,0.25,0.00773313,0.000540012,-0.000168959
0.145266,0.0125124,0.5,0.75,0.25,0.0170773,5.23666e-05,-0.000297482
0.145266,0.10511,0.5,0.75,0.25,0.00669825,0.000685507,-0.000166202
0.145266,0.125752,0.5,0.75,0.25,0.00436906,0.00065871,-0.000115575
0.145266,0.137144,0.5,0.75,0.25,0.00585085,0.000567595,-0.00013425
0.145266,0.175997,0.5,0.75,0.25,0.00686133,0.000552684,-0.000152891
0.145266,0.0467429,0.5,0.75,0.25,0.0115841,0.000741986,-0.000272375
0.145266,0.0871198,0.5,0.75,0.25,0.00552232,0.000563174,-0.000127009
0.145266,0.0290279,0.5,0.75,0.25,0.0140678,0.000613221,-0.00030664
0.145266,0.0715445,0.5,0.75,0.25,0.00735491,0.00046492,-0.000151909
0.145266,0.222573,0.5,0.75,0.25,0.00216914,0.000586778,-6.19408e-05
0.145266,0.0957984,0.5,0.75,0.25,0.00569827,0.000558236,-0.000129967
0.145266,0.23998,0.5,0.75,0.25,0.00747006,0.000341443,-0.000138785
0.145266,0.258387,0.5,0.75,0.25,0.00272862,0.00057974,-7.24095e-05
0.145266,0.0790447,0.5,0.75,0.25,0.00759894,0.000456689,-0.000155835
0.145266,0.277834,0.5,0.75,0.25,0.00655532,0.000375814,-0.000124522
0.145266,0.298359,0.5,0.75,0.25,0.00375556,0.000460016,-7.82485e-05
0.145266,0.162234,0.5,0.75,0.25,0.00540325,0.000636489,-0.000133798
0.145266,0.115084,0.5,0.75,0.25,0.0054114,0.00066764,-0.000137848
0.145266,0.149294,0.5,0.75,0.25,0.00438586,0.000637424,-0.000113265
0.145266,0.32,0.5,0.75,0.25,0.00572004,0.000386791,-0.000108944
0.145266,0.190618,0.5,0.75,0.25,0.00338838,0.000628729,-9.19336e-05
0.158732,0.00132752,0.5,0.75,0.25,0.0166494,0.000265362,-0.000343953
0.145266,0.206132,0.5,0.75,0.25,0.00477951,0.000421999,-9.42726e-05
0.158732,0.00280018,0.5,0.75,0.25,0.0144745,0.000125973,-0.000282373
0.158732,0.00221673,0.5,0.75,0.25,0.0163653,0.000258655,-0.000337348
0.158732,0.00525113,0.5,0.75,0.25,0.0125776,-4.1105e-05,-0.000222965
0.158732,0.00634605,0.5,0.75,0.25,0.0123867,-3.23236e-05,-0.00022019
0.158732,0.00760388,0.5,0.75,0.25,0.0118207,1.04341e-05,-0.000214063
0.158732,0.001,0.5,0.75,0.25,0.0167567,0.000268063,-0.000346468
0.158732,0.0106706,0.5,0.75,0.25,0.0110513,6.0104e-05,-0.00020467
0.158732,0.0125124,0.5,0.75,0.25,0.0105556,9.28506e-05,-0.000198714
0.158732,0.014583,0.5,0.75,0.25,0.0102584,0.000106657,-0.000194412
0.158732,0.00172959,0.5,0.75,0.25,0.0136423,-0.00010756,-0.000236246
0.158732,0.00349187,0.5,0.75,0.25,0.0143271,0.000128961,-0.000279755
0.158732,0.0169004,0.5,0.75,0.25,0.00995311,0.000174771,-0.000196746
0.158732,0.00430441,0.5,0.75,0.25,0.0131884,8.10856e-06,-0.00024152
0.158732,0.0328773,0.5,0.75,0.25,0.0100933,0.000440841,-0.000232918
0.158732,0.0417114,0.5,0.75,0.25,0.00934037,0.000345663,-0.000205728
0.158732,0.0467429,0.5,0.75,0.25,0.00767717,0.000416147,-0.000180798
0.158732,0.0581572,0.5,0.75,0.25,0.0104005,0.000607211,-0.000260001
0.158732,0.064591,0.5,0.75,0.25,0.00512446,0.000392903,-0.000126085
0.158732,0.00904004,0.5,0.75,0.25,0.0113049,4.85194e-05,-0.000208366
0.158732,0.0957984,0.5,0.75,0.25,0.00570235,0.000450262,-0.000145003
0.158732,0.115084,0.5,0.75,0.25,0.00447748,0.000499689,-0.000126337
0.158732,0.137144,0.5,0.75,0.25,0.00234661,0.00056557,-9.13436e-05
0.158732,0.149294,0.5,0.75,0.25,0.00473272,0.000494675,-0.000130889
0.158732,0.0223524,0.5,0.75,0.25,0.0106374,0.000319935,-0.000228815
0.158732,0.162234,0.5,0.75,0.25,0.00465082,0.000545067,-0.000135539
0.158732,0.0370974,0.5,0.75,0.25,0.00943024,0.000451645,-0.000220816
0.158732,0.175997,0.5,0.75,0.25,0.0040673,0.000598762,-0.000130424
0.158732,0.0290279,0.5,0.75,0.25,0.00810981,0.000260287,-0.000170051
0.158732,0.0194837,0.5,0.75,0.25,0.0096325,0.000191663,-0.000192355
0.158732,0.0715445,0.5,0.75,0.25,0.00593726,0.000441671,-0.000148691
0.158732,0.0255268,0.5,0.75,0.25,0.0114696,0.000431453,-0.000259672
0.158732,0.190618,0.5,0.75,0.25,0.00633638,0.000490805,-0.00016295
0.158732,0.0790447,0.5,0.75,0.25,0.00587563,0.000460035,-0.000149741
0.158732,0.0871198,0.5,0.75,0.25,0.00502117,0.000494575,-0.000136728
0.158732,0.10511,0.5,0.75,0.25,0.00373555,0.00047057,-0.000107629
0.158732,0.125752,0.5,0.75,0.25,0.00626549,0.000434554,-0.000154465
0.158732,0.222573,0.5,0.75,0.25,0.00653179,0.000369806,-0.000151753
0.158732,0.0522165,0.5,0.75,0.25,0.0095179,0.00048672,-0.000226998
0.158732,0.23998,0.5,0.75,0.25,0.00490148,0.000533126,-0.00013913
0.158732,0.258387,0.5,0.75,0.25,0.00664234,0.000335808,-0.000149737
0.158732,0.32,0.5,0.75,0.25,0.00445775,0.000402661,-0.000113774
0.173006,0.00132752,0.5,0.75,0.25,0.00847084,-0.000162323,-0.000123729
0.173006,0.00221673,0.5,0.75,0.25,0.00827326,-0.00014779,-0.000121541
0.158732,0.206132,0.5,0.75,0.25,0.00377049,0.000617087,-0.000126697
0.173006,0.00172959,0.5,0.75,0.25,0.00843419,-0.000159874,-0.000123292
0.173006,0.00280018,0.5,0.75,0.25,0.00822139,-0.000144328,-0.000120921
0.173006,0.00349187,0.5,0.75,0.25,0.00816043,-0.000140258,-0.000120194
0.173006,0.00525113,0.5,0.75,0.25,0.00800793,-0.000130036,-0.00011838
0.173006,0.00634605,0.5,0.75,0.25,0.00791486,-0.000123807,-0.000117272
0.158732,0.277834,0.5,0.75,0.25,0.00384591,0.000465871,-0.000109278
0.173006,0.00760388,0.5,0.75,0.25,0.00780961,-0.00011662,-0.000116036
0.173006,0.00904004,0.5,0.75,0.25,0.00760567,-0.000102977,-0.000113607
0.173006,0.0125124,0.5,0.75,0.25,0.0073322,-8.45851e-05,-0.000110361
0.158732,0.298359,0.5,0.75,0.25,0.00469211,0.000398705,-0.000118035
0.173006,0.0169004,0.5,0.75,0.25,0.00694256,-5.69193e-05,-0.00010592
0.173006,0.0328773,0.5,0.75,0.25,0.00704485,8.06342e-06,-0.000116139
0.173006,0.001,0.5,0.75,0.25,0.00850045,-0.000163489,-0.000124184
0.173006,0.0581572,0.5,0.75,0.25,0.00552381,8.02543e-05,-9.43194e-05
0.173006,0.00430441,0.5,0.75,0.25,0.00814408,-0.000106965,-0.000124037
0.173006,0.0715445,0.5,0.75,0.25,0.010058,-8.88916e-05,-0.00016515
0.173006,0.0106706,0.5,0.75,0.25,0.00858792,-7.61587e-05,-0.000136911
0.173006,0.0871198,0.5,0.75,0.25,0.00758988,-0.000135652,-0.000109195
0.173006,0.0255268,0.5,0.75,0.25,0.00851937,-0.000115422,-0.000130599
0.173006,0.0790447,0.5,0.75,0.25,0.00913738,-0.000203915,-0.000132048
0.173006,0.014583,0.5,0.75,0.25,0.00991935,-0.000189285,-0.000149758
0.173006,0.0370974,0.5,0.75,0.25,0.0122989,-0.000487115,-0.000160724
0.173006,0.0223524,0.5,0.75,0.25,0.00990984,-0.000213431,-0.000146537
0.173006,0.0194837,0.5,0.75,0.25,0.0113846,-0.000341255,-0.00016045
0.173006,0.0957984,0.5,0.75,0.25,0.00609164,-0.000351043,-5.22167e-05
0.173006,0.0417114,0.5,0.75,0.25,0.0164667,-0.000699067,-0.000218755
0.173006,0.0290279,0.5,0.75,0.25,0.0140287,-0.000612581,-0.00018011
0.173006,0.0522165,0.5,0.75,0.25,0.0149877,-0.000533769,-0.000209452
0.173006,0.0467429,0.5,0.75,0.25,0.0168385,-0.00061066,-0.000237379
0.173006,0.10511,0.5,0.75,0.25,0.00523715,-0.000351866,-3.52396e-05
0.173006,0.125752,0.5,0.75,0.25,0.00356678,-0.000242428,-1.50511e-05
0.173006,0.137144,0.5,0.75,0.25,0.00289116,-0.000193077,-7.52314e-06
0.173006,0.149294,0.5,0.75,0.25,0.00221269,-0.00014047,-3.45098e-07
0.173006,0.162234,0.5,0.75,0.25,0.00185875,-0.000111573,-3.63088e-06
0.173006,0.175997,0.5,0.75,0.25,0.00127612,-7.52566e-05,-1.6389e-05
0.173006,0.206132,0.5,0.75,0.25,0.00073988,-3.65999e-05,-1.04319e-05
0.173006,0.064591,0.5,0.75,0.25,0.0114221,-0.000503188,-0.000140983
0.173006,0.222573,0.5,0.75,0.25,0.000830844,-4.20651e-05,-1.15931e-05
0.173006,0.23998,0.5,0.75,0.25,0.00092147,-5.92802e-05,-1.12745e-05
0.173006,0.115084,0.5,0.75,0.25,0.0046028,-0.000296207,-2.93393e-05
0.173006,0.277834,0.5,0.75,0.25,0.000409027,-2.31065e-05,-5.40675e-06
0.173006,0.298359,0.5,0.75,0.25,0.000249437,-1.10548e-05,-3.67795e-06
0.18811,0.001,0.5,0.75,0.25,0.0605673,0.0159499,-0.000920846
0.173006,0.190618,0.5,0.75,0.25,0.00104749,-5.3863e-05,-1.45121e-05
0.18811,0.00172959,0.5,0.75,0.25,0.057982,0.0139595,-0.000735771
0.18811,0.00280018,0.5,0.75,0.25,0.0545696,0.0114751,-0.00051462
0.18811,0.00430441,0.5,0.75,0.25,0.0504206,0.00871321,-0.000570828
0.18811,0.0106706,0.5,0.75,0.25,0.0382418,0.00184787,0.000140768
0.173006,0.258387,0.5,0.75,0.25,0.000604375,-3.55831e-05,-7.80824e-06
0.18811,0.0223524,0.5,0.75,0.25,0.0264719,0.000107205,-0.00052867
0.18811,0.0255268,0.5,0.75,0.25,0.0240445,9.7876e-05,-0.000415376
0.173006,0.32,0.5,0.75,0.25,7.16737e-05,3.3051e-06,-1.86957e-06
0.18811,0.00221673,0.5,0.75,0.25,0.0563767,0.0127696,-0.000628324
0.18811,0.0328773,0.5,0.75,0.25,0.0203598,-0.00109438,-0.00027608
0.18811,0.0290279,0.5,0.75,0.25,0.022245,-0.0011641,-0.000305604
0.18811,0.00349187,0.5,0.75,0.25,0.0525775,0.0101224,-0.000703286
0.18811,0.0370974,0.5,0.75,0.25,0.0185196,-0.00102147,-0.00024787
0.18811,0.00634605,0.5,0.75,0.25,0.0456981,0.00596098,-0.00010475
0.18811,0.00525113,0.5,0.75,0.25,0.0480963,0.007294,0.000126972
0.18811,0.0417114,0.5,0.75,0.25,0.0167404,-0.000946217,-0.000221191
0.18811,0.0169004,0.5,0.75,0.25,0.0313788,-0.000996344,-0.000498734
0.18811,0.0125124,0.5,0.75,0.25,0.0362817,0.000355508,-6.00797e-06
0.18811,0.0467429,0.5,0.75,0.25,0.014763,-0.000888194,-0.00018833
0.18811,0.0581572,0.5,0.75,0.25,0.0117584,-0.0007258,-0.000147699
0.18811,0.064591,0.5,0.75,0.25,0.0100607,-0.000655323,-0.000122075
0.18811,0.00760388,0.5,0.75,0.25,0.0433195,0.00463059,-0.000166408
0.18811,0.0194837,0.5,0.75,0.25,0.028939,0.00110152,-0.000649722
0.18811,0.00132752,0.5,0.75,0.25,0.0593786,0.0150236,-0.000833954
0.18811,0.00904004,0.5,0.75,0.25,0.0411303,0.00319103,-0.000542289
0.18811,0.014583,0.5,0.75,0.25,0.0339311,-0.000264092,-0.000403638
0.18811,0.0790447,0.5,0.75,0.25,0.00774328,-0.00050796,-9.35063e-05
0.18811,0.0871198,0.5,0.75,0.25,0.00797371,-0.000378406,-0.000114413
0.18811,0.0957984,0.5,0.75,0.25,0.00555608,-0.000377315,-6.54861e-05
0.18811,0.115084,0.5,0.75,0.25,0.00503555,-0.000285002,-6.64895e-05
0.18811,0.0715445,0.5,0.75,0.25,0.00886057,-0.000579431,-0.000107227
0.18811,0.125752,0.5,0.75,0.25,0.0035304,-0.000192083,-4.75835e-05
0.18811,0.0522165,0.5,0.75,0.25,0.0132219,-0.000806039,-0.000167347
0.18811,0.149294,0.5,0.75,0.25,0.00187662,-0.000125196,-2.24008e-05
0.18811,0.137144,0.5,0.75,0.25,0.00274056,-0.000184681,-3.24813e-05
0.18811,0.175997,0.5,0.75,0.25,0.00180851,-0.000103431,-2.37463e-05
0.18811,0.190618,0.5,0.75,0.25,0.000681379,-3.24839e-05,-9.7603e-06
0.18811,0.10511,0.5,0.75,0.25,0.00460796,-0.000312262,-5.43949e-05
0.18811,0.23998,0.5,0.75,0.25,0.000784871,-5.16617e-05,-9.45658e-06
0.18811,0.258387,0.5,0.75,0.25,0.000259964,-8.63675e-06,-4.19485e-06
0.18811,0.298359,0.5,0.75,0.25,0.000364689,-2.37671e-05,-4.42378e-06
0.20407,0.00349187,0.5,0.75,0.25,0.0474998,0.00704814,-0.00117212
0.20407,0.00280018,0.5,0.75,0.25,0.0491277,0.00806408,-0.00110235
0.20407,0.00430441,0.5,0.75,0.25,0.0455612,0.00608674,-0.000457557
0.20407,0.00132752,0.5,0.75,0.25,0.0530723,0.0106564,-0.00116279
0.18811,0.277834,0.5,0.75,0.25,0.000762121,-4.95825e-05,-9.25516e-06
0.18811,0.162234,0.5,0.75,0.25,0.00208709,-0.000100874,-2.97208e-05
0.18811,0.222573,0.5,0.75,0.25,0.000328126,-7.89129e-06,-5.67218e-06
